area,fhir_path,concept_display,ehi_join_table,ehi_join_column,epic_local_system,epic_local_code,epic_local_display,target_system,target_code,target_display,anchor_method,ehi_verified,confidence,notes,system_class
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.451,PMLIP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.452,PMLIP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1079,PILIP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.443,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.383,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.492,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.498,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.500,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.517,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.519,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.536,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.538,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1077,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.480,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.200,LIPDLD,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.692,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.785,PMLIP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1078,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.833,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.893,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1081,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1080,LIPIDN,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1082,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.341,LIPIDC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.361,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.360,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1190,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.342,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1353,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1474,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1095,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1208,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1486,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1487,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1473,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1516,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1537,LIPIDP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1547,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1552,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1548,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1549,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1550,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1551,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Lipid panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,684,LIPID PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1541,LIPIDS,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 684 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.104,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.105,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.109,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.102,HPYLSA,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.103,HPYLSA,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.116,HPYLSA,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,"H. pylori antigen, stool",ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,35289,"H. PYLORI ANTIGEN, STOOL",urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.128,SHPAG,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 35289 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
