area,fhir_path,concept_display,ehi_join_table,ehi_join_column,epic_local_system,epic_local_code,epic_local_display,target_system,target_code,target_display,anchor_method,ehi_verified,confidence,notes,system_class
problem,Condition.code,COVID-19,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1494821880,COVID-19,http://snomed.info/sct,840539006,Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),content-match,yes,medium,"name ""COVID-19"" maps to 2 DX_IDs (1494821881/1494821880); chose 1494821880 (referenced in this export)",standard
problem,Condition.code,COVID-19,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1494821880,COVID-19,http://hl7.org/fhir/sid/icd-9-cm,079.89,"Other specified viral infection, in conditions classified elsewhere and of unspecified site",content-match,yes,medium,"name ""COVID-19"" maps to 2 DX_IDs (1494821881/1494821880); chose 1494821880 (referenced in this export)",standard
problem,Condition.code,COVID-19,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1494821880,COVID-19,http://hl7.org/fhir/sid/icd-10-cm,U07.1,COVID-19,content-match,yes,medium,"name ""COVID-19"" maps to 2 DX_IDs (1494821881/1494821880); chose 1494821880 (referenced in this export)",standard
problem,Condition.code,Past history of nut allergy,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,335983,Past history of nut allergy,http://snomed.info/sct,762616007,History of food allergy (situation),content-match,yes,medium,,standard
problem,Condition.code,Past history of nut allergy,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,335983,Past history of nut allergy,http://hl7.org/fhir/sid/icd-9-cm,V15.05,Allergy to other foods,content-match,yes,medium,,standard
problem,Condition.code,Past history of nut allergy,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,335983,Past history of nut allergy,http://hl7.org/fhir/sid/icd-10-cm,Z91.018,Allergy to other foods,content-match,yes,medium,,standard
problem,Condition.code,Cervicalgia,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,8804,Cervicalgia,http://snomed.info/sct,81680005,Neck pain (finding),content-match,yes,medium,"name ""Cervicalgia"" maps to 2 DX_IDs (461053/8804); chose 8804 (referenced in this export)",standard
problem,Condition.code,Cervicalgia,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,8804,Cervicalgia,http://hl7.org/fhir/sid/icd-9-cm,723.1,Cervicalgia,content-match,yes,medium,"name ""Cervicalgia"" maps to 2 DX_IDs (461053/8804); chose 8804 (referenced in this export)",standard
problem,Condition.code,Cervicalgia,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,8804,Cervicalgia,http://hl7.org/fhir/sid/icd-10-cm,M54.2,Cervicalgia,content-match,yes,medium,"name ""Cervicalgia"" maps to 2 DX_IDs (461053/8804); chose 8804 (referenced in this export)",standard
problem,Condition.code,"Chronic post-traumatic headache, not intractable",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,342609,"Chronic post-traumatic headache, not intractable",http://snomed.info/sct,230477005,Chronic post-traumatic headache (disorder),content-match,yes,medium,"name ""Chronic post-traumatic headache, not intractable"" maps to 2 DX_IDs (515659/342609); chose 342609 (referenced in this export)",standard
problem,Condition.code,"Chronic post-traumatic headache, not intractable",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,342609,"Chronic post-traumatic headache, not intractable",http://hl7.org/fhir/sid/icd-9-cm,339.22,Chronic post-traumatic headache,content-match,yes,medium,"name ""Chronic post-traumatic headache, not intractable"" maps to 2 DX_IDs (515659/342609); chose 342609 (referenced in this export)",standard
problem,Condition.code,"Chronic post-traumatic headache, not intractable",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,342609,"Chronic post-traumatic headache, not intractable",http://hl7.org/fhir/sid/icd-10-cm,G44.329,"Chronic post-traumatic headache, not intractable",content-match,yes,medium,"name ""Chronic post-traumatic headache, not intractable"" maps to 2 DX_IDs (515659/342609); chose 342609 (referenced in this export)",standard
problem,Condition.code,Primary hypertension,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,108212,Primary hypertension,http://snomed.info/sct,59621000,Essential hypertension (disorder),content-match,yes,medium,,standard
problem,Condition.code,Primary hypertension,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,108212,Primary hypertension,http://hl7.org/fhir/sid/icd-9-cm,401.9,Unspecified essential hypertension,content-match,yes,medium,,standard
problem,Condition.code,Primary hypertension,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,108212,Primary hypertension,http://hl7.org/fhir/sid/icd-10-cm,I10,Essential (primary) hypertension,content-match,yes,medium,,standard
problem,Condition.code,Late effect of traumatic injury to brain,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,284018,Late effect of traumatic injury to brain,http://snomed.info/sct,429656004,Late effect of traumatic injury to brain (disorder),content-match,yes,medium,,standard
problem,Condition.code,Late effect of traumatic injury to brain,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,284018,Late effect of traumatic injury to brain,http://hl7.org/fhir/sid/icd-9-cm,907.0,Late effect of intracranial injury without mention of skull fracture,content-match,yes,medium,,standard
problem,Condition.code,Late effect of traumatic injury to brain,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,284018,Late effect of traumatic injury to brain,http://hl7.org/fhir/sid/icd-10-cm,S06.9XAS,"Unspecified intracranial injury with loss of consciousness status unknown, sequela",content-match,yes,medium,,standard
problem,Condition.code,"Traumatic injury of head, initial encounter",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1177374,"Traumatic injury of head, initial encounter",http://snomed.info/sct,82271004,Injury of head (disorder),content-match,yes,medium,,standard
problem,Condition.code,"Traumatic injury of head, initial encounter",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1177374,"Traumatic injury of head, initial encounter",http://hl7.org/fhir/sid/icd-9-cm,959.01,"Head injury, unspecified",content-match,yes,medium,,standard
problem,Condition.code,"Traumatic injury of head, initial encounter",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1177374,"Traumatic injury of head, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,S09.90XA,"Unspecified injury of head, initial encounter",content-match,yes,medium,,standard
problem,Condition.code,Post-concussion headache,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,442362,Post-concussion headache,http://snomed.info/sct,25064002,Headache (finding),content-match,yes,medium,,standard
problem,Condition.code,Post-concussion headache,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,442362,Post-concussion headache,http://hl7.org/fhir/sid/icd-9-cm,339.20,"Post-traumatic headache, unspecified",content-match,yes,medium,,standard
problem,Condition.code,Post-concussion headache,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,442362,Post-concussion headache,http://hl7.org/fhir/sid/icd-10-cm,G44.309,"Post-traumatic headache, unspecified, not intractable",content-match,yes,medium,,standard
problem,Condition.code,"Gastroesophageal reflux disease, esophagitis presence not specified",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1181154,"Gastroesophageal reflux disease, esophagitis presence not specified",http://snomed.info/sct,235595009,Gastroesophageal reflux disease (disorder),content-match,yes,medium,,standard
problem,Condition.code,"Gastroesophageal reflux disease, esophagitis presence not specified",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1181154,"Gastroesophageal reflux disease, esophagitis presence not specified",http://hl7.org/fhir/sid/icd-9-cm,530.81,Esophageal reflux,content-match,yes,medium,,standard
problem,Condition.code,"Gastroesophageal reflux disease, esophagitis presence not specified",PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1181154,"Gastroesophageal reflux disease, esophagitis presence not specified",http://hl7.org/fhir/sid/icd-10-cm,K21.9,Gastro-esophageal reflux disease without esophagitis,content-match,yes,medium,,standard
problem,Condition.code,Lipoma of head,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1236545,Lipoma of head,http://snomed.info/sct,354431000119105,Lipoma of head (disorder),content-match,yes,medium,,standard
problem,Condition.code,Lipoma of head,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1236545,Lipoma of head,http://hl7.org/fhir/sid/icd-9-cm,214.0,Lipoma of skin and subcutaneous tissue of face,content-match,yes,medium,,standard
problem,Condition.code,Lipoma of head,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,1236545,Lipoma of head,http://hl7.org/fhir/sid/icd-10-cm,D17.0,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",content-match,yes,medium,,standard
problem,Condition.code,Nevus,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,212474,Nevus,http://snomed.info/sct,92069005,Benign neoplasm of soft tissue (disorder),content-match,yes,medium,,standard
problem,Condition.code,Nevus,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,212474,Nevus,http://hl7.org/fhir/sid/icd-9-cm,216.9,"Benign neoplasm of skin, site unspecified",content-match,yes,medium,,standard
problem,Condition.code,Nevus,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,212474,Nevus,http://hl7.org/fhir/sid/icd-10-cm,D22.9,"Melanocytic nevi, unspecified",content-match,yes,medium,,standard
problem,Condition.code,Dyspepsia,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,94362,Dyspepsia,http://snomed.info/sct,162031009,Indigestion (finding),content-match,yes,medium,,standard
problem,Condition.code,Dyspepsia,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,94362,Dyspepsia,http://hl7.org/fhir/sid/icd-9-cm,536.8,Dyspepsia and other specified disorders of function of stomach,content-match,yes,medium,,standard
problem,Condition.code,Dyspepsia,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,94362,Dyspepsia,http://hl7.org/fhir/sid/icd-10-cm,R10.13,Epigastric pain,content-match,yes,medium,,standard
problem,Condition.code,Encounter to establish care,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,444804,Encounter to establish care,http://snomed.info/sct,305058001,Patient encounter status (finding),content-match,yes,medium,,standard
problem,Condition.code,Encounter to establish care,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,444804,Encounter to establish care,http://hl7.org/fhir/sid/icd-9-cm,V65.8,Other reasons for seeking consultation,content-match,yes,medium,,standard
problem,Condition.code,Encounter to establish care,PAT_ENC_DX,DX_ID,urn:oid:2.16.840.1.113883.3.247.1.1,444804,Encounter to establish care,http://hl7.org/fhir/sid/icd-10-cm,Z76.89,Persons encountering health services in other specified circumstances,content-match,yes,medium,,standard
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,5674,Nortriptyline HCl Cap 10 MG,http://www.nlm.nih.gov/research/umls/rxnorm,7531,,dual-coding,yes,high,1:3 RxNorm fan-out for MEDICATION_ID 5674 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,5674,Nortriptyline HCl Cap 10 MG,http://www.nlm.nih.gov/research/umls/rxnorm,198045,,dual-coding,yes,high,1:3 RxNorm fan-out for MEDICATION_ID 5674 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,5674,Nortriptyline HCl Cap 10 MG,http://www.nlm.nih.gov/research/umls/rxnorm,203130,,dual-coding,yes,high,1:3 RxNorm fan-out for MEDICATION_ID 5674 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,lisinopril 10 MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,10449,Lisinopril Tab 10 MG,http://www.nlm.nih.gov/research/umls/rxnorm,29046,,dual-coding,yes,high,1:2 RxNorm fan-out for MEDICATION_ID 10449 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,lisinopril 10 MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,10449,Lisinopril Tab 10 MG,http://www.nlm.nih.gov/research/umls/rxnorm,314076,,dual-coding,yes,high,1:2 RxNorm fan-out for MEDICATION_ID 10449 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,9863,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,313002,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807627,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807630,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807631,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807632,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807633,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807634,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,1807639,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,27838,Sodium Chloride IV Soln 0.9%,http://www.nlm.nih.gov/research/umls/rxnorm,2471089,,dual-coding,yes,high,1:10 RxNorm fan-out for MEDICATION_ID 27838 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,35184,Cyclobenzaprine HCl Tab 5 MG,http://www.nlm.nih.gov/research/umls/rxnorm,21949,,dual-coding,yes,high,1:3 RxNorm fan-out for MEDICATION_ID 35184 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,35184,Cyclobenzaprine HCl Tab 5 MG,http://www.nlm.nih.gov/research/umls/rxnorm,52101,,dual-coding,yes,high,1:3 RxNorm fan-out for MEDICATION_ID 35184 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,35184,Cyclobenzaprine HCl Tab 5 MG,http://www.nlm.nih.gov/research/umls/rxnorm,828320,,dual-coding,yes,high,1:3 RxNorm fan-out for MEDICATION_ID 35184 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,163915,Nirmatrelvir Tab 20 x 150 MG & Ritonavir Tab 10 x 100 MG Pak,http://www.nlm.nih.gov/research/umls/rxnorm,85762,,dual-coding,yes,high,1:4 RxNorm fan-out for MEDICATION_ID 163915 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,163915,Nirmatrelvir Tab 20 x 150 MG & Ritonavir Tab 10 x 100 MG Pak,http://www.nlm.nih.gov/research/umls/rxnorm,2587892,,dual-coding,yes,high,1:4 RxNorm fan-out for MEDICATION_ID 163915 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,163915,Nirmatrelvir Tab 20 x 150 MG & Ritonavir Tab 10 x 100 MG Pak,http://www.nlm.nih.gov/research/umls/rxnorm,2587898,,dual-coding,yes,high,1:4 RxNorm fan-out for MEDICATION_ID 163915 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,urn:oid:1.2.840.114350.1.13.283.2.7.2.698288,163915,Nirmatrelvir Tab 20 x 150 MG & Ritonavir Tab 10 x 100 MG Pak,http://www.nlm.nih.gov/research/umls/rxnorm,2587899,,dual-coding,yes,high,1:4 RxNorm fan-out for MEDICATION_ID 163915 (ingredient/SCD/SBD/pack levels); also non-standard ATC + urn:oid 6.253/6.68/6.162 drug-KB codes in same concept (not emitted),standard
